Order Date,Sales
27-01-2014,36.44
23-09-2017,251.64
04-11-2017,523.76
04-11-2017,1359.96
14-10-2016,102.59
14-10-2016,22.70
14-10-2016,93.02
14-10-2016,12.77
14-10-2016,35.01
14-10-2016,39.15
12-11-2015,11.76
12-11-2015,5.24
12-11-2015,4.66
12-11-2015,523.92
12-11-2015,100.79
12-11-2015,146.14
05-03-2017,25.06
05-11-2015,19.82
08-07-2016,823.96
08-07-2016,15.98
15-09-2015,801.96
15-09-2015,59.97
15-09-2015,1056.86
09-10-2017,12.82
09-10-2017,314.35
09-10-2017,18.98
09-10-2017,18.24
14-09-2015,991.20
14-09-2015,879.98
14-09-2015,12.96
07-10-2014,107.44
07-05-2017,1458.65
07-05-2017,26.64
07-05-2017,476.80
07-05-2017,87.44
14-11-2015,76.14
14-11-2015,19.96
24-11-2014,1049.97
24-11-2014,611.06
08-04-2014,2.37
08-04-2014,19.01
26-07-2014,911.98
26-07-2014,674.35
26-07-2014,134.01
26-07-2014,170.97
08-06-2014,170.35
28-10-2014,7.18
28-10-2014,6.28
28-10-2014,480.74
28-10-2014,617.00
28-10-2014,141.40
25-11-2017,501.81
22-09-2017,691.96
22-09-2017,34.95
04-12-2015,85.96
21-09-2015,85.30
26-11-2017,33.57
06-06-2017,4.95
06-06-2017,26.40
23-10-2017,3.56
23-10-2017,823.96
23-10-2017,10.27
20-12-2014,447.94
17-02-2017,480.96
17-02-2017,124.79
03-05-2014,40.18
03-05-2014,10.90
17-10-2017,10.64
28-11-2015,151.96
27-07-2014,238.00
23-04-2017,155.34
23-10-2015,148.32
23-10-2015,240.78
23-10-2015,191.97
23-10-2015,11.56
23-10-2015,11.80
23-10-2015,842.35
05-09-2016,23.47
05-09-2016,86.06
05-09-2016,108.78
05-09-2016,10.27
28-10-2016,38.19
05-04-2014,49.63
05-04-2014,52.10
15-06-2015,9.57
15-06-2015,82.37
15-06-2015,364.70
15-06-2015,40.26
05-07-2014,4.37
29-01-2017,12.13
03-03-2016,134.85
02-06-2014,8.56
02-06-2014,239.97
02-06-2014,356.94
24-11-2016,659.90
24-11-2016,1684.75
24-11-2016,559.92
10-11-2016,279.94
22-11-2014,9.98
01-05-2017,48.90
07-12-2017,3.55
07-12-2017,15.55
30-11-2017,2.37
07-12-2017,127.98
03-01-2015,10.37
14-11-2015,47.98
02-10-2015,270.34
05-04-2015,98.11
05-04-2015,563.81
05-04-2015,10.43
05-04-2015,547.14
05-04-2015,14.85
05-04-2015,41.99
05-04-2015,7.58
05-04-2015,352.45
05-06-2017,470.38
18-09-2017,19.44
18-09-2017,9.82
18-07-2017,801.60
18-07-2017,161.57
18-07-2017,16.10
18-07-2017,7.66
18-07-2017,311.98
01-12-2015,61.68
01-12-2015,63.96
28-06-2016,359.98
28-08-2017,25.34
28-08-2017,26.72
17-09-2014,30.28
17-09-2014,57.93
17-09-2014,35.34
17-09-2014,137.24
14-03-2016,241.33
14-03-2016,5.18
14-03-2016,145.54
26-08-2016,5.47
26-08-2016,47.98
02-09-2017,9.40
02-09-2017,74.00
02-09-2017,201.58
16-06-2015,28.75
16-06-2015,27.22
16-06-2015,197.37
10-12-2016,1424.90
18-05-2017,14.56
18-05-2017,3.05
27-05-2017,25.92
23-06-2016,835.17
16-05-2016,17.34
18-11-2017,44.38
18-11-2017,2.94
18-11-2016,6.37
18-11-2016,48.85
18-11-2016,19.65
18-11-2016,255.11
28-11-2014,17.25
01-03-2016,159.98
15-01-2017,12.70
04-04-2014,5.47
04-04-2014,79.36
26-06-2016,22.14
29-05-2016,11.28
29-05-2016,4.45
29-05-2016,44.76
19-10-2015,38.28
19-10-2015,149.95
19-02-2017,12.84
19-02-2017,44.67
22-09-2016,7.87
12-11-2014,7.87
01-04-2016,88.04
20-05-2016,40.64
01-06-2015,5.73
01-06-2015,42.24
22-11-2014,53.82
22-02-2015,79.36
29-03-2016,13.48
29-03-2016,29.80
29-03-2016,414.00
29-03-2016,41.33
22-10-2016,39.92
02-10-2017,8.94
02-10-2017,84.78
23-12-2014,53.32
23-12-2014,56.52
15-12-2017,22.77
07-07-2016,287.97
07-07-2016,2799.96
07-07-2016,48.94
17-04-2016,257.50
08-04-2017,2591.56
08-04-2017,41.95
17-04-2016,79.12
25-11-2014,52.96
03-11-2014,286.34
01-05-2015,63.55
01-05-2015,41.38
01-05-2015,172.70
08-03-2015,512.94
08-03-2015,860.93
08-03-2015,769.95
08-03-2015,14.98
08-03-2015,373.08
17-07-2015,231.92
11-10-2014,63.47
11-10-2014,345.00
03-03-2016,637.90
03-03-2016,287.91
03-03-2016,36.60
10-12-2015,1.78
10-12-2015,25.92
10-12-2015,101.94
18-12-2015,6.85
01-01-2017,474.43
21-11-2017,8.45
21-11-2017,39.30
22-12-2015,17.12
23-08-2015,542.94
23-08-2015,8.64
23-08-2015,193.80
23-08-2015,21.40
23-08-2015,97.88
23-08-2015,251.91
23-08-2015,25.86
22-06-2014,170.06
22-06-2014,82.78
22-06-2014,853.93
27-10-2017,556.67
27-10-2017,95.84
11-08-2017,29.66
11-08-2017,9.18
11-08-2017,153.58
11-08-2017,12.86
24-12-2017,479.97
24-12-2017,232.88
26-09-2016,236.88
26-09-2016,29.90
26-09-2016,100.00
12-12-2016,18.69
12-12-2016,383.95
28-12-2015,24.82
29-12-2014,24.90
29-12-2014,21.12
29-12-2014,767.95
29-12-2014,14.35
29-12-2014,191.98
29-12-2014,274.77
29-12-2014,70.56
25-06-2015,204.85
02-04-2015,9.16
21-10-2017,23.99
16-07-2015,80.88
16-07-2015,599.90
24-06-2017,276.69
24-06-2017,172.76
29-09-2014,4.22
29-09-2014,409.27
29-09-2014,55.44
29-09-2014,20.93
29-09-2014,1801.63
29-09-2014,67.18
24-11-2014,646.20
20-11-2015,72.74
20-11-2015,572.16
01-11-2016,68.11
17-09-2015,25.03
10-03-2016,39.99
23-06-2014,20.02
23-06-2014,3.10
01-11-2014,7.52
01-11-2014,10.27
01-11-2014,47.81
01-11-2014,978.84
28-08-2016,13.14
28-08-2016,10.02
28-08-2016,156.37
06-12-2015,999.98
24-09-2015,821.94
15-11-2017,220.06
15-11-2017,339.14
19-12-2015,7.04
19-12-2015,5.04
19-12-2015,116.28
21-12-2015,47.98
25-09-2016,60.05
25-09-2016,5.02
24-06-2017,182.99
24-06-2017,10.27
07-09-2017,7.86
04-08-2016,302.38
04-08-2016,20.95
04-08-2016,11.78
19-08-2014,638.82
01-04-2016,20.70
01-04-2016,10.95
01-04-2016,14.35
16-05-2017,221.02
24-08-2015,3080.00
24-08-2015,79.96
24-08-2015,587.97
23-09-2014,32.40
23-09-2014,404.90
23-09-2014,9449.95
23-09-2014,12.94
19-06-2017,2.26
19-06-2017,0.44
19-06-2017,146.18
21-12-2017,15.92
07-08-2017,159.96
07-08-2017,13.76
22-08-2016,4.31
07-09-2015,13.96
07-09-2015,27.41
25-12-2015,73.98
25-12-2015,160.98
25-12-2015,17.34
25-12-2015,3.28
02-05-2015,8.86
02-05-2015,158.38
24-11-2016,1219.96
24-11-2015,3.17
24-11-2015,19.44
24-11-2015,454.86
24-11-2015,91.39
04-09-2017,19.04
11-05-2017,37.44
11-05-2017,37.59
11-05-2017,26.03
11-05-2014,35.91
27-07-2017,91.03
06-05-2017,54.66
19-09-2014,67.34
19-09-2014,2624.99
29-03-2015,73.28
18-11-2014,14.48
02-07-2015,11.95
02-07-2015,15.55
08-09-2014,45.00
08-09-2014,209.97
02-10-2017,112.12
02-10-2017,1575.14
19-11-2017,25.06
30-12-2016,6.92
01-12-2017,37.39
01-12-2017,79.12
13-06-2016,18.90
19-05-2014,57.42
30-01-2017,12.74
30-01-2017,8.82
30-01-2017,120.78
28-11-2015,322.59
23-10-2017,9.76
23-10-2017,13.72
23-10-2017,55.20
23-10-2017,259.14
07-09-2017,29.24
07-09-2017,15.55
07-09-2017,4.90
29-12-2016,38.09
29-12-2016,2.81
05-12-2015,47.98
05-12-2015,26.06
01-11-2014,15.70
16-04-2016,12.84
14-05-2017,539.97
14-05-2017,22.58
14-03-2015,16.52
14-03-2015,671.94
14-01-2017,169.06
14-01-2017,168.62
08-03-2015,19.44
11-10-2014,31.92
11-10-2014,433.57
13-04-2015,31.10
13-04-2015,54.82
16-11-2017,48.86
01-07-2016,14.20
01-07-2016,12.96
01-07-2016,58.34
29-11-2015,56.30
07-04-2014,629.95
07-04-2014,122.97
16-06-2016,46.35
06-03-2017,14.98
07-10-2017,4.24
06-10-2017,319.96
06-10-2017,17.04
06-10-2017,344.91
05-12-2016,81.94
21-10-2016,98.16
18-05-2017,6.87
18-05-2017,2.00
18-05-2017,8.93
26-09-2016,9.99
17-11-2017,10499.97
08-07-2015,21.12
16-11-2015,696.42
16-11-2015,304.78
18-06-2015,51.98
08-04-2016,24.70
18-04-2015,21.93
03-12-2016,394.82
03-12-2016,18.19
10-12-2015,7.31
10-12-2015,799.98
10-12-2015,41.28
10-12-2015,184.66
31-10-2014,49.25
31-10-2014,10.16
31-10-2014,14.76
31-10-2014,34.08
31-10-2014,17.67
31-10-2014,1604.90
31-10-2014,385.69
09-12-2017,15.98
05-05-2014,9.42
05-05-2014,6.56
05-05-2014,24.56
04-03-2016,128.40
30-11-2014,62.28
18-02-2015,9.24
01-04-2017,482.66
01-04-2017,4799.98
11-06-2017,37.94
11-06-2017,18.29
11-06-2017,385.80
11-06-2017,102.96
11-06-2017,174.42
30-09-2016,1.96
13-12-2014,94.43
11-11-2017,45.92
05-01-2015,61.58
24-03-2016,22.48
05-07-2017,332.03
05-07-2017,11.39
05-07-2017,15.55
05-07-2017,31.10
05-07-2017,6.32
21-09-2014,11.35
21-09-2014,20.81
23-07-2016,11.42
29-08-2017,9.41
26-03-2017,19.83
29-12-2017,209.70
20-09-2014,43.92
20-09-2014,20.23
04-04-2016,149.97
04-04-2016,27.81
26-03-2014,66.30
28-11-2017,1.64
28-11-2017,1049.20
28-11-2017,20.90
01-12-2016,88.08
01-12-2016,751.92
19-09-2014,887.10
23-10-2015,55.94
23-10-2015,10.69
23-10-2015,11.82
13-10-2017,63.31
13-10-2017,96.78
13-10-2017,10.48
04-09-2015,9.76
14-03-2016,196.78
28-10-2017,47.98
15-10-2017,13.05
07-08-2017,63.96
21-09-2017,80.48
03-11-2017,11.67
05-11-2016,863.13
05-11-2016,3.56
05-11-2016,956.66
05-11-2016,12.59
05-11-2016,171.96
25-06-2017,871.40
26-11-2015,692.47
24-11-2016,207.76
21-07-2017,71.93
21-07-2017,25.99
23-10-2015,3.59
09-07-2015,48.63
18-08-2017,323.10
16-04-2016,9099.93
16-04-2016,9.96
16-04-2016,25.30
14-11-2014,11.36
14-11-2014,69.26
20-12-2014,3.69
20-12-2014,1103.97
21-11-2015,246.13
21-11-2015,11.70
21-11-2015,439.99
28-12-2017,64.78
17-05-2015,33.28
17-05-2015,14.09
09-12-2017,11.16
09-12-2017,896.33
09-12-2017,189.00
10-03-2017,53.98
22-10-2017,177.23
03-07-2017,129.39
04-09-2017,54.32
23-08-2017,4367.90
23-08-2017,49.57
23-08-2017,161.38
23-08-2017,2.78
23-08-2017,8.72
22-08-2014,3.91
04-10-2016,59.75
26-10-2014,63.92
26-10-2014,383.96
28-06-2016,7.75
28-06-2016,33.57
04-11-2014,666.34
04-11-2014,573.73
04-11-2014,21.94
04-11-2014,19.44
04-11-2014,447.97
08-09-2014,16.78
25-06-2015,20.96
25-06-2015,88.75
25-06-2015,304.23
26-07-2015,167.86
07-12-2017,82.38
29-12-2014,23.98
29-12-2014,33.29
14-02-2015,14.95
14-02-2015,323.98
14-02-2015,2.29
14-02-2015,14.35
14-02-2015,71.98
25-01-2016,9.21
25-01-2016,18.00
01-04-2017,42.93
03-10-2017,15.55
03-10-2017,17.92
01-09-2017,19.99
01-09-2017,22.92
21-12-2015,50.88
21-12-2015,27.31
20-12-2015,7.92
20-12-2015,14.37
27-11-2015,107.97
27-11-2015,113.82
27-08-2017,5.18
22-03-2014,16.28
17-12-2017,544.38
19-03-2017,19.82
19-03-2017,657.50
19-03-2017,99.54
19-03-2017,199.96
18-09-2016,631.78
18-09-2016,60.72
24-11-2017,20.72
24-11-2017,415.87
11-04-2017,16.77
11-04-2017,27.12
10-12-2017,95.84
10-12-2017,12.96
24-11-2017,19.01
04-12-2015,1598.06
04-12-2015,36.96
11-12-2017,10.37
11-12-2017,77.72
11-12-2017,520.46
21-05-2016,111.96
17-02-2017,29.16
20-05-2017,131.94
20-05-2017,25.92
20-05-2017,704.76
20-05-2017,7.41
20-05-2017,21.50
11-09-2017,10.53
11-09-2017,20.54
05-11-2016,104.90
05-11-2016,39.68
05-11-2016,51.75
23-07-2017,11.68
23-07-2017,159.75
18-11-2016,103.97
25-04-2014,303.25
25-04-2014,270.72
25-04-2014,1487.04
30-11-2015,17.48
30-11-2015,71.88
25-10-2015,60.45
25-10-2015,253.18
20-07-2015,2.88
20-07-2015,384.94
20-07-2015,153.58
20-07-2015,913.43
27-10-2016,43.92
27-10-2016,25.03
20-11-2017,46.76
20-11-2017,183.97
20-11-2017,1259.97
20-11-2017,68.97
08-09-2016,70.37
08-09-2016,59.96
20-07-2014,25.98
20-07-2014,27.36
15-11-2016,361.38
07-07-2014,172.19
07-07-2014,69.01
17-03-2016,199.90
17-03-2016,901.95
17-03-2016,971.50
26-12-2016,11.33
02-09-2014,21.24
05-07-2015,34.80
05-07-2015,38.98
20-11-2016,9.08
20-11-2016,314.55
20-11-2016,4.91
06-05-2014,5.78
06-05-2014,107.94
21-06-2014,19.65
21-06-2014,617.97
21-06-2014,59.70
19-08-2017,387.99
29-11-2014,575.92
29-11-2014,30.40
09-04-2017,478.24
20-12-2014,190.85
17-12-2014,5.48
17-11-2015,40.92
04-03-2014,15.55
18-05-2017,17.24
18-05-2017,302.94
18-05-2017,34.75
18-05-2017,113.94
18-05-2017,55.98
22-09-2017,27.18
21-03-2017,1805.88
14-09-2017,70.95
03-11-2016,20.00
03-11-2016,7.98
03-11-2016,24.10
03-11-2016,8.75
03-11-2016,842.94
03-05-2016,2.18
03-05-2016,27.38
03-05-2016,26.41
27-12-2016,10.37
27-12-2016,23.68
22-07-2016,109.95
22-07-2016,965.85
22-07-2016,29.20
22-07-2016,32.40
16-11-2014,78.35
16-11-2014,31.68
16-11-2014,29.12
16-11-2014,169.45
19-06-2015,12.56
19-06-2015,6.48
19-06-2015,186.69
04-07-2016,25.40
04-07-2016,43.96
04-07-2016,1279.17
04-07-2016,27.92
03-09-2015,129.57
03-09-2015,6.37
07-08-2017,244.55
13-03-2017,1332.50
28-09-2017,32.78
28-09-2017,147.18
28-09-2017,54.38
28-09-2017,76.78
28-09-2017,14.35
28-09-2017,209.79
07-08-2015,3.30
24-11-2017,16.38
24-11-2017,167.96
24-11-2017,321.57
24-11-2017,12.96
08-05-2017,128.06
29-09-2017,63.69
29-09-2017,239.98
29-09-2017,344.22
29-09-2017,15.55
29-09-2017,21.25
29-09-2017,8.45
22-10-2017,333.09
22-10-2017,248.98
24-03-2014,24.90
03-11-2016,15.26
03-11-2016,43.32
03-11-2016,43.58
03-11-2016,116.28
03-11-2016,9.30
03-11-2016,19.44
03-11-2016,314.55
05-09-2015,16.27
05-09-2015,69.12
05-09-2015,4.47
14-08-2017,418.30
01-12-2014,659.99
01-12-2014,8.13
01-12-2014,36.29
01-12-2014,909.72
18-06-2017,917.92
18-06-2017,38.88
02-12-2017,631.18
21-11-2014,12.96
10-04-2016,12.96
10-04-2016,23.20
30-06-2014,25.92
30-06-2014,21.31
24-12-2014,173.66
24-12-2014,361.96
24-12-2014,62.85
24-12-2014,818.38
24-12-2014,20.34
24-12-2014,23.99
23-05-2017,171.29
10-11-2016,37.30
10-11-2016,81.96
02-10-2016,54.79
06-09-2016,10.78
27-10-2016,290.98
22-10-2017,36.44
15-09-2016,21.40
15-09-2016,48.66
25-09-2016,16.56
10-06-2017,1347.52
20-02-2014,62.31
20-02-2014,20.32
20-02-2017,9.43
02-11-2014,34.86
02-11-2014,89.34
17-07-2017,269.98
17-07-2017,99.90
17-07-2017,39.08
08-09-2017,116.83
14-11-2016,2.30
14-11-2016,408.01
14-11-2016,40.44
10-10-2014,122.35
10-10-2014,15.28
19-03-2015,11.96
08-07-2017,15.84
08-07-2017,86.38
08-07-2017,18.24
08-07-2017,13.12
27-02-2015,105.98
27-02-2015,493.92
16-06-2017,5.94
30-03-2017,325.86
12-07-2015,383.61
12-07-2015,148.48
12-07-2015,537.54
12-07-2015,1.93
12-07-2015,6.91
12-07-2015,7.76
12-07-2015,659.17
30-04-2017,5.76
13-07-2014,351.22
27-12-2014,230.28
27-12-2014,12.84
27-02-2016,56.82
23-03-2015,31.56
23-03-2015,27.92
21-10-2017,8.56
31-12-2014,49.57
05-05-2014,127.87
04-12-2015,271.44
04-12-2015,110.35
04-12-2015,36.40
26-09-2017,419.14
09-12-2014,100.70
03-12-2017,45.22
03-12-2017,28.78
03-12-2017,24.45
08-11-2015,10.48
19-04-2014,76.14
25-05-2015,21.24
25-05-2015,127.96
17-07-2017,479.98
12-12-2016,657.93
12-12-2016,33.48
12-12-2016,13.90
12-12-2016,26.86
11-04-2014,9.58
09-06-2015,113.10
27-07-2014,65.78
31-07-2015,239.70
19-09-2016,25.63
10-06-2016,23.62
26-08-2016,8.26
02-11-2017,76.58
02-11-2017,8.80
02-11-2017,590.35
02-11-2017,5.58
02-11-2017,25.02
02-11-2017,452.55
26-12-2016,17.76
26-12-2016,302.38
26-12-2016,146.35
26-12-2016,7.90
26-12-2016,902.71
26-12-2016,53.97
05-12-2016,33.92
28-08-2017,21.81
28-08-2017,91.60
16-07-2015,150.98
16-07-2015,137.25
16-07-2015,11.52
26-05-2015,18.27
26-05-2015,153.73
26-05-2015,12.22
26-05-2015,167.94
28-05-2015,45.99
28-05-2015,535.41
28-05-2015,6.10
28-05-2015,45.36
09-11-2017,47.12
24-01-2016,31.36
31-12-2016,47.62
31-12-2016,23.48
05-09-2016,62.79
05-09-2016,28.44
04-09-2015,134.38
21-09-2015,589.90
21-09-2015,542.94
24-12-2017,2879.95
24-12-2017,90.48
05-10-2015,77.55
09-09-2017,8.83
09-09-2017,177.54
09-09-2017,258.48
09-09-2017,14.14
13-11-2016,77.55
13-11-2016,24.88
13-11-2016,140.75
13-11-2016,36.63
15-10-2015,17.14
03-08-2017,51.75
03-08-2017,123.96
21-08-2015,586.40
21-08-2015,80.98
12-03-2017,242.94
27-04-2017,123.92
27-04-2017,12.39
27-04-2017,47.30
11-09-2016,1599.92
11-09-2016,11.09
22-10-2017,3.17
22-10-2017,579.14
02-08-2015,6.37
02-08-2015,558.40
12-08-2016,145.76
30-05-2014,13.62
26-04-2016,434.65
14-05-2017,440.19
14-05-2017,64.40
08-04-2017,244.55
08-04-2017,195.76
17-02-2017,11.76
17-02-2017,166.45
24-06-2017,2.88
05-05-2014,45.25
03-05-2015,59.90
03-05-2015,23.70
03-05-2015,7.97
03-05-2015,18.20
03-05-2015,27.55
03-05-2015,844.12
03-05-2015,76.75
18-09-2016,3.00
22-09-2016,7.51
22-09-2016,16.56
10-01-2016,79.92
10-01-2016,69.98
06-05-2017,11.06
06-05-2017,623.46
06-05-2017,772.68
31-07-2016,283.14
31-07-2016,635.96
31-07-2016,118.99
31-07-2016,272.94
27-03-2017,15.01
14-03-2014,33.09
14-03-2014,80.98
14-03-2014,82.80
14-03-2014,21.36
14-03-2014,62.05
14-07-2016,29.61
01-12-2016,863.93
29-08-2016,241.92
29-08-2016,163.88
29-08-2016,3.49
29-08-2016,10.58
24-06-2016,440.91
30-03-2017,5.72
20-12-2014,51.97
20-12-2014,71.98
20-12-2014,242.35
20-12-2014,221.92
20-12-2014,8.45
17-12-2015,29.52
17-12-2015,302.94
17-12-2015,142.36
17-12-2015,546.66
17-12-2015,212.13
11-05-2017,5.25
11-05-2017,74.42
11-05-2017,6.85
11-05-2017,8.00
24-06-2016,8.71
17-05-2016,65.17
17-05-2016,14.62
17-05-2016,173.24
29-06-2017,895.92
29-06-2017,130.71
29-06-2017,11.68
29-06-2017,62.31
31-03-2014,0.85
16-12-2014,36.29
16-12-2014,56.57
18-05-2017,344.70
12-05-2015,201.58
03-12-2017,521.96
12-12-2015,8.22
10-10-2015,45.36
18-04-2015,947.17
18-04-2015,61.96
07-06-2014,268.94
01-09-2017,7.58
22-05-2016,14.73
11-11-2016,9.89
11-11-2016,671.54
25-11-2014,1117.92
25-11-2014,275.95
07-11-2014,123.14
18-07-2016,15.58
29-03-2015,212.64
29-03-2015,9.87
29-03-2015,53.25
29-03-2015,19.92
07-04-2016,658.75
13-06-2015,8.26
13-06-2015,29.84
13-06-2015,67.98
18-02-2015,61.06
18-02-2015,35.54
12-11-2017,9.96
12-11-2017,9.21
12-11-2017,27.93
05-03-2017,7.90
05-03-2017,221.16
05-03-2017,127.96
05-03-2017,18.69
03-03-2016,25.35
03-03-2016,35.28
24-12-2016,33.40
07-10-2016,837.60
09-12-2016,40.68
20-11-2017,209.57
12-12-2015,22.37
03-02-2017,3.88
03-02-2017,115.30
21-09-2017,1.91
30-04-2017,43.37
03-11-2014,783.96
03-11-2014,48.90
03-11-2014,7.86
30-12-2016,5.90
30-12-2016,13.71
17-09-2014,182.94
24-11-2017,27.76
24-04-2015,25.99
09-03-2015,113.52
09-03-2015,359.88
02-06-2017,25.34
19-09-2016,11.95
19-09-2016,6.24
31-10-2014,742.34
23-11-2017,6.46
23-11-2017,11.52
23-11-2017,222.38
16-11-2017,23.36
19-02-2016,8.67
19-02-2016,25.71
07-11-2017,100.94
08-07-2014,63.88
07-11-2014,683.14
07-11-2014,1.48
07-11-2014,40.71
28-01-2017,279.90
11-12-2015,13.12
11-12-2015,69.58
11-12-2015,4.22
11-12-2015,58.08
11-12-2015,52.42
11-12-2015,54.92
11-12-2015,364.95
11-12-2015,85.06
11-12-2015,27.70
29-06-2015,24.96
16-03-2015,43.13
13-08-2015,5.64
14-05-2016,57.58
14-05-2016,31.10
14-05-2016,30.19
14-05-2016,43.60
14-05-2016,4.77
14-05-2016,10.38
14-05-2016,13.39
13-07-2017,39.59
13-07-2017,91.01
22-11-2015,37.94
22-11-2015,42.80
22-11-2015,33.63
23-11-2014,62.81
27-12-2015,195.64
27-12-2015,239.90
14-11-2016,380.06
14-11-2016,1199.98
14-11-2016,48.58
08-05-2016,17.94
26-12-2014,18.26
26-12-2014,34.66
26-12-2014,81.55
26-12-2014,227.14
08-06-2017,10.36
07-04-2015,463.25
07-04-2015,383.95
10-07-2016,44.86
21-11-2016,30.35
21-11-2016,127.55
21-11-2016,77.95
12-11-2017,14.02
01-11-2014,69.52
01-11-2014,5.64
15-05-2016,13.78
07-11-2014,245.88
07-11-2014,36.63
07-11-2014,22.58
07-11-2014,12.39
05-10-2017,39.92
05-10-2017,61.96
05-10-2017,19.94
01-06-2017,3.80
01-06-2017,27.74
01-06-2017,158.38
20-11-2017,27.58
23-12-2016,5.55
29-09-2017,243.92
07-11-2016,14.96
04-04-2014,7.18
23-07-2015,10.51
25-06-2014,263.96
25-06-2014,71.63
25-06-2014,9.33
08-09-2014,5.88
08-09-2014,975.92
08-09-2014,303.84
08-09-2014,485.88
12-12-2014,12.54
12-12-2014,8.94
12-12-2014,9.24
13-01-2015,70.01
13-01-2015,77.60
13-01-2015,464.85
15-12-2017,10.19
18-12-2016,1793.98
11-04-2014,758.35
10-11-2016,20.37
10-11-2016,49.85
26-06-2017,239.97
13-11-2017,2404.70
13-11-2017,563.02
13-11-2017,344.91
13-11-2017,8.64
24-11-2017,89.99
24-11-2017,229.54
23-05-2017,1.82
23-05-2017,18.32
23-05-2017,48.82
23-05-2017,1.19
02-12-2014,119.80
03-10-2014,61.57
03-10-2014,6.19
29-07-2016,2.21
02-11-2017,5.32
02-11-2017,975.92
02-11-2017,2249.91
02-11-2017,59.92
08-03-2017,171.20
08-03-2017,3.36
16-12-2014,114.20
28-11-2016,182.67
28-11-2016,101.70
28-11-2016,1126.02
28-11-2016,1263.30
23-12-2016,8.82
23-12-2016,37.94
23-12-2016,4.20
23-12-2016,227.28
23-12-2016,47.90
23-12-2016,61.96
23-12-2016,1117.92
15-10-2014,183.37
15-10-2014,7.97
22-08-2016,26.35
17-12-2017,481.32
17-12-2017,13.98
07-03-2017,25.92
07-03-2017,91.59
01-12-2014,674.06
14-10-2014,22.92
14-10-2014,269.90
18-11-2014,11.81
18-11-2014,9.59
14-01-2017,18.34
14-01-2017,36.29
14-01-2017,111.98
14-01-2017,5.97
14-01-2017,2.51
24-09-2015,35.96
24-09-2015,14.95
09-10-2017,67.14
09-10-2017,254.06
02-01-2016,173.94
02-01-2016,231.98
19-08-2017,2.30
25-12-2017,96.08
25-12-2017,3.62
25-12-2017,629.10
25-12-2017,90.48
10-09-2017,14.88
19-10-2017,91.28
01-12-2017,19.44
01-12-2017,897.15
02-09-2014,57.75
02-09-2014,14.94
25-03-2017,23.10
28-09-2015,12.54
28-09-2015,1.08
28-09-2015,4.51
15-03-2015,16.78
06-01-2017,33.74
13-01-2014,1325.85
13-01-2014,334.00
13-01-2014,19.90
06-02-2015,1268.82
06-02-2015,283.92
06-02-2015,5.68
21-12-2017,375.34
05-09-2016,96.08
05-09-2016,11.68
05-09-2016,4.36
04-10-2014,29.24
27-11-2017,117.49
27-11-2017,18.84
28-10-2016,12.42
09-06-2015,12.96
08-12-2017,69.48
16-03-2015,85.90
09-06-2014,18.06
09-06-2014,79.14
09-06-2014,37.40
20-03-2015,2.51
20-03-2015,18.86
18-11-2016,61.19
18-11-2016,67.84
07-03-2014,48.71
07-03-2014,17.94
07-03-2014,242.94
15-05-2016,7.76
25-05-2015,467.04
02-08-2015,128.85
02-08-2015,8.40
02-08-2015,199.98
02-08-2015,110.98
06-11-2016,207.98
06-11-2016,36.11
06-11-2016,35.57
06-11-2016,88.77
07-11-2016,12.90
18-09-2015,717.12
07-12-2015,21.36
07-12-2015,6.69
07-12-2015,773.94
09-12-2016,20.57
09-12-2016,4.36
09-12-2016,19.04
16-11-2014,5.22
06-11-2016,84.84
06-09-2015,7.24
03-09-2014,14.40
24-04-2016,15.55
24-04-2016,1325.76
24-04-2016,3.11
31-08-2017,6.67
31-08-2017,689.41
07-12-2017,1889.99
18-12-2015,55.94
18-12-2015,18.43
18-12-2015,20.32
04-11-2014,52.06
10-03-2017,48.78
10-03-2017,13.09
31-01-2016,109.59
31-01-2016,56.70
07-05-2017,79.99
24-05-2016,69.50
24-05-2016,191.60
07-10-2016,10.56
30-04-2014,47.79
10-11-2015,714.30
09-11-2015,2321.90
09-11-2015,17.94
07-09-2015,9.52
07-09-2015,791.96
07-09-2015,4.92
11-05-2017,209.98
21-07-2017,33.93
21-07-2017,222.32
21-07-2017,210.56
24-11-2014,35.17
24-11-2014,1502.38
15-11-2014,10.11
15-11-2014,772.47
15-11-2014,20.46
23-03-2017,347.58
18-12-2016,72.64
18-12-2016,772.47
18-12-2016,39.92
29-07-2017,33.48
29-07-2017,461.97
29-07-2017,137.62
29-07-2017,302.67
02-09-2014,239.98
29-01-2017,8.34
29-01-2017,8.57
29-01-2017,119.62
26-12-2016,212.94
26-12-2016,26.49
09-08-2015,687.40
06-04-2014,653.55
06-04-2014,33.90
17-11-2017,239.96
11-07-2015,199.84
11-07-2015,716.00
11-07-2015,221.06
10-11-2016,67.71
10-11-2016,129.92
10-11-2016,467.46
10-11-2016,61.40
10-11-2016,720.76
10-11-2016,5.18
10-11-2016,14.70
31-03-2014,8.13
31-03-2014,79.98
18-09-2015,18.54
07-11-2015,24.40
19-05-2017,195.64
03-01-2015,398.40
03-01-2015,7.06
03-01-2015,1352.40
08-09-2015,26.40
08-09-2015,41.88
03-04-2016,99.85
05-12-2016,699.98
05-12-2016,584.82
08-05-2015,43.98
08-05-2015,377.97
